Student_ID,Name,Email,Preferred_Domain,JEE_Score,Admission_Enquiry
STU00343,Chaitaly Gandhi,chaitaly.gandhi@college.edu,Computer_Science,120,BTech
STU00344,Chaitaly Tandon,chaitaly.tandon@college.edu,Computer_Science,176,BTech
STU00345,Vinaya Mangal,vinaya.mangal@college.edu,Civil_Engineering,121,BTech
STU00346,Ati Panchal,ati.panchal@college.edu,IT,166,BTech
STU00347,Aradhana Thaker,aradhana.thaker@college.edu,Mechanical,127,BTech
STU00348,Chaaya Dhaliwal,chaaya.dhaliwal@college.edu,Data_Science,246,MTech
STU00349,Chakrika Soman,chakrika.soman@college.edu,Data_Science,122,BTech
STU00350,Tristan Kar,tristan.kar@college.edu,Data_Science,139,BTech
STU00351,Sai Mutti,sai.mutti@college.edu,Aeronautical_Engineering,137,BTech
STU00352,Peter Chatterjee,peter.chatterjee@college.edu,Electronics,147,BTech
STU00353,Yashawini Chandran,yashawini.chandran@college.edu,Computer_Science,157,BTech
STU00354,Balveer Shroff,balveer.shroff@college.edu,Computer_Science,75,BTech
STU00355,Samaksh Puri,samaksh.puri@college.edu,Cyber_Security,62,BTech
STU00356,Aadhya Cheema,aadhya.cheema@college.edu,Data_Science,40,BTech
STU00357,Brinda Kuruvilla,brinda.kuruvilla@college.edu,Aeronautical_Engineering,84,BTech
STU00358,Finn Murty,finn.murty@college.edu,Civil_Engineering,164,BTech
STU00359,Hemal Singhal,hemal.singhal@college.edu,Data_Science,128,BTech
STU00360,Mahika Chhabra,mahika.chhabra@college.edu,AI_ML,158,BTech
STU00361,Champak Chokshi,champak.chokshi@college.edu,AI_ML,163,BTech
STU00362,Lohit Pathak,lohit.pathak@college.edu,Mechanical,121,BTech
STU00363,Kalpit Sood,kalpit.sood@college.edu,Data_Science,273,BTech
STU00364,Chaitaly Nagarajan,chaitaly.nagarajan@college.edu,IT,129,BTech
STU00365,Faras Merchant,faras.merchant@college.edu,Mechanical,93,MTech
STU00366,Vansha Dua,vansha.dua@college.edu,Aeronautical_Engineering,123,BTech
STU00367,Bhavya Gala,bhavya.gala@college.edu,Data_Science,283,BTech
STU00368,Hritik Madan,hritik.madan@college.edu,Computer_Science,69,BTech
STU00369,Rudra Nagy,rudra.nagy@college.edu,Aeronautical_Engineering,118,MTech
STU00370,Nitesh Bhatti,nitesh.bhatti@college.edu,Civil_Engineering,81,BTech
STU00371,Kashish Lal,kashish.lal@college.edu,AI_ML,233,BTech
STU00372,Kritika Anne,kritika.anne@college.edu,Aeronautical_Engineering,116,BTech
STU00373,Rajata Hegde,rajata.hegde@college.edu,Cyber_Security,270,BTech
STU00374,Kala Nigam,kala.nigam@college.edu,Data_Science,166,BTech
STU00375,Watika Dara,watika.dara@college.edu,Electronics,127,BTech
STU00376,Meera Mukhopadhyay,meera.mukhopadhyay@college.edu,Mechanical,139,BTech
STU00377,Vedant Parsa,vedant.parsa@college.edu,Civil_Engineering,147,BTech
STU00378,Ishita Sandhu,ishita.sandhu@college.edu,Electronics,279,BTech
STU00379,Orinder Mangal,orinder.mangal@college.edu,Civil_Engineering,32,BTech
STU00380,Girik Sen,girik.sen@college.edu,AI_ML,74,BTech
STU00381,Anvi Kanda,anvi.kanda@college.edu,Data_Science,40,BTech
STU00382,Tanish Ranganathan,tanish.ranganathan@college.edu,Data_Science,161,BTech
STU00383,Daniel Bumb,daniel.bumb@college.edu,Aeronautical_Engineering,239,MTech
STU00384,Irya Edwin,irya.edwin@college.edu,Mechanical,175,BTech
STU00385,Deepa Rout,deepa.rout@college.edu,Civil_Engineering,215,BTech
STU00386,Tamanna Dugar,tamanna.dugar@college.edu,Civil_Engineering,165,BTech
STU00387,Rajata Buch,rajata.buch@college.edu,Data_Science,31,BTech
STU00388,Kavya Zacharia,kavya.zacharia@college.edu,Mechanical,121,BTech
STU00389,Bina Saxena,bina.saxena@college.edu,Cyber_Security,105,BTech
STU00390,Yashvi Anne,yashvi.anne@college.edu,Aeronautical_Engineering,138,BTech
STU00391,Qabil Bera,qabil.bera@college.edu,Mechanical,101,BTech
STU00392,Matthew Mannan,matthew.mannan@college.edu,Electronics,159,MTech
STU00393,Rachana Soman,rachana.soman@college.edu,Electronics,77,BTech
STU00394,Rachana Bera,rachana.bera@college.edu,Data_Science,64,MTech
STU00395,Baljiwan Kohli,baljiwan.kohli@college.edu,IT,149,BTech
STU00396,Abdul Misra,abdul.misra@college.edu,Aeronautical_Engineering,60,BTech
STU00397,Pallavi Walla,pallavi.walla@college.edu,IT,66,BTech
STU00398,Charvi Bakshi,charvi.bakshi@college.edu,Data_Science,145,BTech
STU00399,Hemani Dani,hemani.dani@college.edu,Mechanical,92,BTech
STU00400,Chameli Kibe,chameli.kibe@college.edu,Aeronautical_Engineering,155,BTech
STU00401,Hemal Khurana,hemal.khurana@college.edu,Electronics,154,BTech
STU00402,Xavier Yogi,xavier.yogi@college.edu,Civil_Engineering,69,BTech
STU00403,Udant Radhakrishnan,udant.radhakrishnan@college.edu,IT,149,BTech
STU00404,Sara Dugal,sara.dugal@college.edu,Mechanical,154,MTech
STU00405,Neha Sama,neha.sama@college.edu,Mechanical,166,MTech
STU00406,Anusha Mistry,anusha.mistry@college.edu,Mechanical,133,BTech
STU00407,Bina Rai,bina.rai@college.edu,Aeronautical_Engineering,39,BTech
STU00408,Balhaar Yohannan,balhaar.yohannan@college.edu,Aeronautical_Engineering,50,MTech
STU00409,Ekaraj Edwin,ekaraj.edwin@college.edu,IT,132,BTech
STU00410,Arunima Oak,arunima.oak@college.edu,Electronics,279,MTech
STU00411,Kabir Barman,kabir.barman@college.edu,Aeronautical_Engineering,214,BTech
STU00412,Isaiah Arora,isaiah.arora@college.edu,Computer_Science,160,BTech
STU00413,Gavin Rastogi,gavin.rastogi@college.edu,Mechanical,164,BTech
STU00414,Nidhi Joshi,nidhi.joshi@college.edu,Electronics,254,BTech
STU00415,Farhan Lalla,farhan.lalla@college.edu,IT,76,BTech
STU00416,Zayan Mane,zayan.mane@college.edu,AI_ML,54,BTech
STU00417,Rachita Apte,rachita.apte@college.edu,Data_Science,165,BTech
STU00418,Vidhi Prashad,vidhi.prashad@college.edu,IT,156,BTech
STU00419,Neel Lad,neel.lad@college.edu,AI_ML,78,MTech
STU00420,Urvashi Lanka,urvashi.lanka@college.edu,IT,37,BTech
STU00421,Yashica Jaggi,yashica.jaggi@college.edu,Electronics,260,BTech
STU00422,Dakshesh Borra,dakshesh.borra@college.edu,IT,120,MTech
STU00423,Tara Bedi,tara.bedi@college.edu,IT,147,BTech
STU00424,Girindra Narasimhan,girindra.narasimhan@college.edu,Aeronautical_Engineering,62,BTech
STU00425,Vincent Chadha,vincent.chadha@college.edu,Computer_Science,117,BTech
STU00426,Kamya Shankar,kamya.shankar@college.edu,Data_Science,152,BTech
STU00427,Neha Choudhury,neha.choudhury@college.edu,Mechanical,152,BTech
STU00428,Oni Khosla,oni.khosla@college.edu,Mechanical,188,BTech
STU00429,Gaurav Soman,gaurav.soman@college.edu,Data_Science,288,BTech
STU00430,Elijah Vohra,elijah.vohra@college.edu,AI_ML,221,BTech
STU00431,William Subramanian,william.subramanian@college.edu,Aeronautical_Engineering,161,BTech
STU00432,Shivansh Bawa,shivansh.bawa@college.edu,Cyber_Security,114,BTech
STU00433,Garima Prakash,garima.prakash@college.edu,Cyber_Security,122,BTech
STU00434,Arya Munshi,arya.munshi@college.edu,Cyber_Security,194,BTech
STU00435,Yashvi Madan,yashvi.madan@college.edu,Data_Science,261,BTech
STU00436,Rachana Din,rachana.din@college.edu,Civil_Engineering,275,BTech
STU00437,Kiaan Sekhon,kiaan.sekhon@college.edu,AI_ML,51,BTech
STU00438,Yashica Nair,yashica.nair@college.edu,AI_ML,71,BTech
STU00439,Ayushman Choudhry,ayushman.choudhry@college.edu,AI_ML,131,BTech
STU00440,Pallavi Nair,pallavi.nair@college.edu,Electronics,150,MTech
STU00441,Aarush Bhavsar,aarush.bhavsar@college.edu,Computer_Science,289,BTech
STU00442,Ekbal Thaman,ekbal.thaman@college.edu,Mechanical,82,BTech
STU00443,Christopher Dugal,christopher.dugal@college.edu,Aeronautical_Engineering,104,BTech
STU00444,Chaman Sankar,chaman.sankar@college.edu,IT,167,BTech
STU00445,Yashica Setty,yashica.setty@college.edu,Cyber_Security,130,BTech
STU00446,Yasti Sama,yasti.sama@college.edu,Electronics,171,MTech
STU00447,Yuvraj Sood,yuvraj.sood@college.edu,Aeronautical_Engineering,129,BTech
STU00448,Tanmayi Mane,tanmayi.mane@college.edu,Civil_Engineering,124,BTech
STU00449,Jyoti Patla,jyoti.patla@college.edu,AI_ML,65,BTech
STU00450,Andrew Panchal,andrew.panchal@college.edu,Computer_Science,130,BTech
STU00451,Charvi Mukhopadhyay,charvi.mukhopadhyay@college.edu,Computer_Science,44,BTech
STU00452,Jai Sarraf,jai.sarraf@college.edu,Data_Science,157,BTech
STU00453,Jonathan Kulkarni,jonathan.kulkarni@college.edu,Cyber_Security,143,BTech
STU00454,Hiral Kumer,hiral.kumer@college.edu,Aeronautical_Engineering,115,BTech
STU00455,Indira Murty,indira.murty@college.edu,Cyber_Security,162,BTech
STU00456,Aadi Lad,aadi.lad@college.edu,Aeronautical_Engineering,159,BTech
STU00457,Unni Chaudhary,unni.chaudhary@college.edu,Civil_Engineering,72,MTech
STU00458,Maanav Grover,maanav.grover@college.edu,Electronics,293,BTech
STU00459,Rohan Chanda,rohan.chanda@college.edu,Cyber_Security,157,BTech
STU00460,Ojasvi Tripathi,ojasvi.tripathi@college.edu,Computer_Science,119,BTech
STU00461,Orinder Bhargava,orinder.bhargava@college.edu,Cyber_Security,110,MTech
STU00462,Nathaniel Barad,nathaniel.barad@college.edu,Computer_Science,153,BTech
STU00463,Nitara Dora,nitara.dora@college.edu,Aeronautical_Engineering,140,BTech
STU00464,Ishita Palla,ishita.palla@college.edu,Cyber_Security,248,MTech
STU00465,Umang Ratti,umang.ratti@college.edu,IT,155,BTech
STU00466,Turvi Balasubramanian,turvi.balasubramanian@college.edu,Cyber_Security,289,BTech
STU00467,Indali Bhattacharyya,indali.bhattacharyya@college.edu,IT,176,BTech
STU00468,Kashvi Koshy,kashvi.koshy@college.edu,Computer_Science,140,BTech
STU00469,Maanav Wason,maanav.wason@college.edu,Aeronautical_Engineering,125,BTech
STU00470,Luke Raval,luke.raval@college.edu,Mechanical,95,MTech
STU00471,Xalak Korpal,xalak.korpal@college.edu,Cyber_Security,176,BTech
STU00472,Chatresh Kant,chatresh.kant@college.edu,IT,79,BTech
STU00473,Rajata Mani,rajata.mani@college.edu,Data_Science,59,BTech
STU00474,Benjamin Parekh,benjamin.parekh@college.edu,Aeronautical_Engineering,99,MTech
STU00475,Tanish Varghese,tanish.varghese@college.edu,Data_Science,64,BTech
STU00476,Nathan Deshpande,nathan.deshpande@college.edu,Electronics,253,BTech
STU00477,Dakshesh Muni,dakshesh.muni@college.edu,Data_Science,177,MTech
STU00478,Nathan Tata,nathan.tata@college.edu,IT,165,MTech
STU00479,Charles Sanghvi,charles.sanghvi@college.edu,AI_ML,191,BTech
STU00480,Chameli Karpe,chameli.karpe@college.edu,Aeronautical_Engineering,144,MTech
STU00481,Fiyaz Bahl,fiyaz.bahl@college.edu,Electronics,142,BTech
STU00482,Ojasvi Narayan,ojasvi.narayan@college.edu,Data_Science,241,MTech
STU00483,Leela Sastry,leela.sastry@college.edu,Computer_Science,39,BTech
STU00484,Udyati More,udyati.more@college.edu,Aeronautical_Engineering,148,MTech
STU00485,Tristan Nadig,tristan.nadig@college.edu,Electronics,140,BTech
STU00486,Harini Subramaniam,harini.subramaniam@college.edu,Mechanical,73,BTech
STU00487,Anita Mander,anita.mander@college.edu,Electronics,177,BTech
STU00488,Omkaar Iyer,omkaar.iyer@college.edu,Electronics,174,BTech
STU00489,Ekantika Karan,ekantika.karan@college.edu,Electronics,89,BTech
STU00490,Suhani Hayre,suhani.hayre@college.edu,IT,91,MTech
STU00491,Naksh Badami,naksh.badami@college.edu,Electronics,292,BTech
STU00492,Qabil Ahluwalia,qabil.ahluwalia@college.edu,Electronics,133,BTech
STU00493,Ekansh Kakar,ekansh.kakar@college.edu,Cyber_Security,212,BTech
STU00494,Teerth Pai,teerth.pai@college.edu,Data_Science,62,BTech
STU00495,Aadi Sidhu,aadi.sidhu@college.edu,IT,58,BTech
STU00496,Laksh Bedi,laksh.bedi@college.edu,Computer_Science,125,MTech
STU00497,Umang Rattan,umang.rattan@college.edu,Mechanical,110,BTech
STU00498,Elijah Kara,elijah.kara@college.edu,Cyber_Security,162,BTech
STU00499,Jagrati Bassi,jagrati.bassi@college.edu,Civil_Engineering,207,BTech
STU00500,Lakshit Setty,lakshit.setty@college.edu,Mechanical,283,BTech
STU00501,Ria Jani,ria.jani@college.edu,AI_ML,178,BTech
STU00502,Advaith Ravi,advaith.ravi@college.edu,Aeronautical_Engineering,69,MTech
STU00503,Xavier Walla,xavier.walla@college.edu,Electronics,61,BTech
STU00504,Darika Salvi,darika.salvi@college.edu,Cyber_Security,116,BTech
STU00505,Pahal Sarin,pahal.sarin@college.edu,Data_Science,109,BTech
STU00506,Victor Natt,victor.natt@college.edu,Civil_Engineering,125,BTech
STU00507,Vihaan Chaudhary,vihaan.chaudhary@college.edu,AI_ML,209,MTech
STU00508,Suhani Sant,suhani.sant@college.edu,IT,163,MTech
STU00509,Tanish Mammen,tanish.mammen@college.edu,Mechanical,154,BTech
STU00510,Yoshita Bahl,yoshita.bahl@college.edu,Cyber_Security,84,MTech
STU00511,Ijaya Borra,ijaya.borra@college.edu,Aeronautical_Engineering,118,BTech
STU00512,Nicholas Chaudhuri,nicholas.chaudhuri@college.edu,AI_ML,189,BTech
STU00513,Anamika Guha,anamika.guha@college.edu,Computer_Science,297,BTech
STU00514,Wriddhish Tank,wriddhish.tank@college.edu,Civil_Engineering,45,BTech
STU00515,Timothy Dhar,timothy.dhar@college.edu,Cyber_Security,179,BTech
STU00516,Pahal Korpal,pahal.korpal@college.edu,Civil_Engineering,120,BTech
STU00517,Abhiram Acharya,abhiram.acharya@college.edu,AI_ML,113,BTech
STU00518,Damyanti Ghosh,damyanti.ghosh@college.edu,Civil_Engineering,106,MTech
STU00519,Quincy Sastry,quincy.sastry@college.edu,AI_ML,107,BTech
STU00520,Leela Sibal,leela.sibal@college.edu,AI_ML,64,BTech
STU00521,Meghana Gill,meghana.gill@college.edu,Mechanical,120,BTech
STU00522,Vidhi Sanghvi,vidhi.sanghvi@college.edu,Mechanical,99,BTech
STU00523,Varsha Kapadia,varsha.kapadia@college.edu,IT,161,BTech
STU00524,Harsh Wable,harsh.wable@college.edu,Civil_Engineering,139,BTech
STU00525,Yashica Pillay,yashica.pillay@college.edu,Electronics,228,BTech
STU00526,Ekaraj Dua,ekaraj.dua@college.edu,Mechanical,150,BTech
STU00527,Fiyaz Behl,fiyaz.behl@college.edu,IT,160,MTech
STU00528,Yagnesh Deep,yagnesh.deep@college.edu,AI_ML,91,BTech
STU00529,Krish Dube,krish.dube@college.edu,Electronics,40,BTech
STU00530,David Mital,david.mital@college.edu,IT,114,BTech
STU00531,Hiral Sule,hiral.sule@college.edu,AI_ML,142,BTech
STU00532,Idika Bandi,idika.bandi@college.edu,AI_ML,178,BTech
STU00533,Vyanjana Zachariah,vyanjana.zachariah@college.edu,AI_ML,88,BTech
STU00534,Urvashi Vig,urvashi.vig@college.edu,Aeronautical_Engineering,161,BTech
STU00535,Dipta Dugal,dipta.dugal@college.edu,Data_Science,72,BTech
STU00536,Amol Deol,amol.deol@college.edu,Electronics,61,BTech
STU00537,Bachittar Mittal,bachittar.mittal@college.edu,Civil_Engineering,48,BTech
STU00538,Vasana Bera,vasana.bera@college.edu,Aeronautical_Engineering,157,BTech
STU00539,Raksha Rajan,raksha.rajan@college.edu,Electronics,159,MTech
STU00540,Hredhaan Pingle,hredhaan.pingle@college.edu,Data_Science,130,BTech
STU00541,Qarin Taneja,qarin.taneja@college.edu,IT,37,BTech
STU00542,Yashvi Chowdhury,yashvi.chowdhury@college.edu,Aeronautical_Engineering,90,BTech
STU00543,Wriddhish Chacko,wriddhish.chacko@college.edu,Civil_Engineering,65,BTech
STU00544,Caleb Prasad,caleb.prasad@college.edu,Electronics,75,BTech
STU00545,Ishani Ganesan,ishani.ganesan@college.edu,AI_ML,140,BTech
STU00546,Bina Char,bina.char@college.edu,Aeronautical_Engineering,134,BTech
STU00547,Upasna Pandya,upasna.pandya@college.edu,Mechanical,150,BTech
STU00548,Bhavna Roy,bhavna.roy@college.edu,Data_Science,295,MTech
STU00549,Chaitaly Dugal,chaitaly.dugal@college.edu,Mechanical,30,BTech
STU00550,Om Jaggi,om.jaggi@college.edu,Electronics,136,BTech
STU00551,Advik Kata,advik.kata@college.edu,Civil_Engineering,117,BTech
STU00552,Oliver Vig,oliver.vig@college.edu,AI_ML,157,MTech
STU00553,Suhani Puri,suhani.puri@college.edu,IT,155,BTech
STU00554,Joshua Bir,joshua.bir@college.edu,Aeronautical_Engineering,48,MTech
STU00555,Dominic Choudhury,dominic.choudhury@college.edu,Data_Science,248,BTech
STU00556,Saumya Dube,saumya.dube@college.edu,Data_Science,155,BTech
STU00557,Bhavani Luthra,bhavani.luthra@college.edu,Electronics,172,BTech
STU00558,Vedant Wable,vedant.wable@college.edu,Data_Science,120,BTech
STU00559,Omisha Soni,omisha.soni@college.edu,AI_ML,174,BTech
STU00560,Bimala Agrawal,bimala.agrawal@college.edu,Computer_Science,141,BTech
STU00561,Meghana Raj,meghana.raj@college.edu,Mechanical,32,BTech
STU00562,Aditya Krishna,aditya.krishna@college.edu,Cyber_Security,36,BTech
STU00563,Lakshmi Sandhu,lakshmi.sandhu@college.edu,Civil_Engineering,133,BTech
STU00564,Arin Bhalla,arin.bhalla@college.edu,Civil_Engineering,164,BTech
STU00565,Neelima Rajagopalan,neelima.rajagopalan@college.edu,Data_Science,86,BTech
STU00566,Ayush Bhatnagar,ayush.bhatnagar@college.edu,Computer_Science,94,BTech
STU00567,Lakshmi Shan,lakshmi.shan@college.edu,Aeronautical_Engineering,126,BTech
STU00568,Lila Handa,lila.handa@college.edu,AI_ML,103,BTech
STU00569,Pushti Joshi,pushti.joshi@college.edu,Mechanical,36,BTech
STU00570,Hemangini Dutt,hemangini.dutt@college.edu,Mechanical,57,BTech
STU00571,Gautami Nagi,gautami.nagi@college.edu,Cyber_Security,229,BTech
STU00572,Charles Chaudry,charles.chaudry@college.edu,Cyber_Security,162,MTech
STU00573,Amruta Warrior,amruta.warrior@college.edu,Data_Science,31,MTech
STU00574,Warda Hans,warda.hans@college.edu,Mechanical,142,MTech
STU00575,Fariq Tella,fariq.tella@college.edu,Electronics,100,BTech
STU00576,Gopal Devi,gopal.devi@college.edu,Aeronautical_Engineering,170,BTech
STU00577,Zehaan Rajan,zehaan.rajan@college.edu,Civil_Engineering,155,BTech
STU00578,Logan Korpal,logan.korpal@college.edu,Cyber_Security,122,BTech
STU00579,Eta Golla,eta.golla@college.edu,AI_ML,169,BTech
STU00580,Ansh Nadig,ansh.nadig@college.edu,Mechanical,127,BTech
STU00581,Wyatt Bal,wyatt.bal@college.edu,IT,75,MTech
STU00582,Nihal Butala,nihal.butala@college.edu,Mechanical,75,BTech
STU00583,Lohit Bhatti,lohit.bhatti@college.edu,Data_Science,163,BTech
STU00584,Widisha Nayak,widisha.nayak@college.edu,Data_Science,56,BTech
STU00585,Niharika Comar,niharika.comar@college.edu,Mechanical,134,BTech
STU00586,Jagvi Bhatti,jagvi.bhatti@college.edu,Mechanical,133,BTech
STU00587,Arya Balay,arya.balay@college.edu,Civil_Engineering,189,BTech
STU00588,Brijesh Nigam,brijesh.nigam@college.edu,AI_ML,95,MTech
STU00589,Jagrati Bhandari,jagrati.bhandari@college.edu,Cyber_Security,118,MTech
STU00590,Vedhika Manda,vedhika.manda@college.edu,AI_ML,77,BTech
STU00591,Girish Bhasin,girish.bhasin@college.edu,Civil_Engineering,43,MTech
STU00592,Yashodhara Narayan,yashodhara.narayan@college.edu,IT,75,MTech
STU00593,Ucchal Khanna,ucchal.khanna@college.edu,Civil_Engineering,91,BTech
STU00594,Gopal Baral,gopal.baral@college.edu,Cyber_Security,96,MTech
STU00595,Sathvik Dixit,sathvik.dixit@college.edu,IT,139,BTech
STU00596,Eta Kar,eta.kar@college.edu,Civil_Engineering,151,BTech
STU00597,Maanav Mander,maanav.mander@college.edu,Computer_Science,96,BTech
STU00598,Aarnav Vala,aarnav.vala@college.edu,Data_Science,172,BTech
STU00599,Pushti Dada,pushti.dada@college.edu,Mechanical,43,MTech
STU00600,Adya Narasimhan,adya.narasimhan@college.edu,IT,48,BTech
STU00601,Kevin Saha,kevin.saha@college.edu,Civil_Engineering,47,BTech
STU00602,Chaaya Sachdev,chaaya.sachdev@college.edu,Aeronautical_Engineering,106,BTech
STU00603,Suhani Sura,suhani.sura@college.edu,Computer_Science,126,MTech
STU00604,Rajata Jha,rajata.jha@college.edu,Computer_Science,206,BTech
STU00605,Unni Padmanabhan,unni.padmanabhan@college.edu,Electronics,256,BTech
STU00606,Joshua Menon,joshua.menon@college.edu,Cyber_Security,164,MTech
STU00607,Maanas Boase,maanas.boase@college.edu,Electronics,161,BTech
STU00608,Abeer Dube,abeer.dube@college.edu,Data_Science,272,BTech
STU00609,Ansh Kuruvilla,ansh.kuruvilla@college.edu,Aeronautical_Engineering,160,BTech
STU00610,Gautam Kumar,gautam.kumar@college.edu,AI_ML,190,BTech
STU00611,Qushi Deol,qushi.deol@college.edu,Computer_Science,56,BTech
STU00612,Idika Jani,idika.jani@college.edu,Aeronautical_Engineering,173,BTech
STU00613,Veda Kala,veda.kala@college.edu,Civil_Engineering,47,MTech
STU00614,Owen Saraf,owen.saraf@college.edu,Civil_Engineering,104,BTech
STU00615,Anika Dutt,anika.dutt@college.edu,Cyber_Security,159,BTech
STU00616,Dominic Ben,dominic.ben@college.edu,Computer_Science,41,BTech
STU00617,Balendra Sur,balendra.sur@college.edu,AI_ML,163,MTech
STU00618,Keya Ray,keya.ray@college.edu,Cyber_Security,194,BTech
STU00619,Arunima Majumdar,arunima.majumdar@college.edu,Data_Science,155,BTech
STU00620,Aarnav Krish,aarnav.krish@college.edu,Aeronautical_Engineering,35,BTech
